target_smiles_canonical,product_smiles_canonical,reactant_smiles_canonical,stability_score,stability_assessment,stability_issues,hallucination_score,hallucination_severity
CCc1[nH]c(C(=O)N[C@H]2CCN(c3cccc(C(=O)OC(C)(C)C)c3)C[C@H]2OC)nc1C(F)(F)F,CO[C@@H]1CNC[C@@H]1N,N,100,Likely stable,,95,low
CCc1[nH]c(C(=O)N[C@H]2CCN(c3cccc(C(=O)OC(C)(C)C)c3)C[C@H]2OC)nc1C(F)(F)F,CO[C@@H]1CNCC1=O,CO[C@@H]1CN(Cc2ccccc2)CC1=O,100,Likely stable,,0,critical
CCc1[nH]c(C(=O)N[C@H]2CCN(c3cccc(C(=O)OC(C)(C)C)c3)C[C@H]2OC)nc1C(F)(F)F,CO[C@@H]1CN(Cc2ccccc2)CC1=O,CCOC(=O)CN(CCOC)Cc1ccccc1,100,Likely stable,,65,medium
CCc1[nH]c(C(=O)N[C@H]2CCN(c3cccc(C(=O)OC(C)(C)C)c3)C[C@H]2OC)nc1C(F)(F)F,CCOC(=O)CN(CCOC)Cc1ccccc1,COCCNCc1ccccc1,100,Likely stable,,95,low
CCc1[nH]c(C(=O)N[C@H]2CCN(c3cccc(C(=O)OC(C)(C)C)c3)C[C@H]2OC)nc1C(F)(F)F,CCOC(=O)CN(CCOC)Cc1ccccc1,CCOC(=O)CBr,100,Likely stable,,95,low
CCc1[nH]c(C(=O)N[C@H]2CCN(c3cccc(C(=O)OC(C)(C)C)c3)C[C@H]2OC)nc1C(F)(F)F,CC(C)(C)OC(=O)c1cccc(I)c1,CC(C)(C)O,100,Likely stable,,95,low
CCc1[nH]c(C(=O)N[C@H]2CCN(c3cccc(C(=O)OC(C)(C)C)c3)C[C@H]2OC)nc1C(F)(F)F,CC(C)(C)OC(=O)c1cccc(I)c1,O=C(O)c1cccc(I)c1,100,Likely stable,,95,low
CC[C@@H](OC(=O)c1ccccc1)[C@H]1CCCN(C(=O)OC(C)(C)C)C1,CC[C@@H](OC(=O)c1ccccc1)[C@H]1CCCN(C(=O)OC(C)(C)C)C1,O=C(O)c1ccccc1,100,Likely stable,,95,low
CC[C@@H](OC(=O)c1ccccc1)[C@H]1CCCN(C(=O)OC(C)(C)C)C1,CC[C@@H](OC(=O)c1ccccc1)[C@H]1CCCN(C(=O)OC(C)(C)C)C1,CC[C@@H](O)[C@H]1CCCN(C(=O)OC(C)(C)C)C1,95,Likely stable,,95,low
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(C)(CO)n1c(CO)nc2cnc(Br)cc21,100,Likely stable,,95,low
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(=O)OC(C)=O,100,Likely stable,,95,low
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(C)(CO)n1c(CO)nc2cnc(Br)cc21,O=C(O)CO,100,Likely stable,,25,high
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(C)(CO)n1c(CO)nc2cnc(Br)cc21,CC(C)(CO)Nc1cc(Br)ncc1N,100,Likely stable,,25,high
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(C)(CO)Nc1cc(Br)ncc1N,CC(C)(CO)Nc1cc(Br)ncc1N=C(c1ccccc1)c1ccccc1,100,Likely stable,,0,critical
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(C)(CO)Nc1cc(Br)ncc1N=C(c1ccccc1)c1ccccc1,N=C(c1ccccc1)c1ccccc1,100,Likely stable,,95,low
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(C)(CO)Nc1cc(Br)ncc1N=C(c1ccccc1)c1ccccc1,CC(C)(CO)Nc1cc(Br)ncc1Br,100,Likely stable,,95,low
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(C)(CO)Nc1cc(Br)ncc1Br,CC(C)(N)CO,100,Likely stable,,35,high
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,CC(C)(CO)Nc1cc(Br)ncc1Br,Brc1cc(Br)c(Br)cn1,100,Likely stable,,35,high
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,Brc1cc(Br)c(Br)cn1,O=C1CCC(=O)N1Br,95,Likely stable,,55,medium
CC(=O)OCc1nc2cnc(Br)cc2n1C(C)(C)COC(C)=O,Brc1cc(Br)c(Br)cn1,Brc1ccnc(Br)c1,100,Likely stable,,55,medium
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CC(=O)NC[C@H]1CC[C@@H](C(=O)O)N1C(=O)OCc1ccccc1,100,Likely stable,,95,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,Nc1cccc(OC(F)(F)F)c1,100,Likely stable,,95,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CC(=O)NC[C@H]1CC[C@@H](C(=O)O)N1C(=O)OCc1ccccc1,CCO,100,Likely stable,,0,critical
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CC(=O)NC[C@H]1CC[C@@H](C(=O)O)N1C(=O)OCc1ccccc1,O=C(O)[C@@H]1CC[C@H](CN2C(=O)c3ccccc3C2=O)N1C(=O)OCc1ccccc1,100,Likely stable,,0,critical
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CCO,CC(=O)O,100,Likely stable,,95,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,O=C(O)[C@@H]1CC[C@H](CN2C(=O)c3ccccc3C2=O)N1C(=O)OCc1ccccc1,O=C1NC(=O)c2ccccc21,100,Likely stable,,95,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,O=C(O)[C@@H]1CC[C@H](CN2C(=O)c3ccccc3C2=O)N1C(=O)OCc1ccccc1,O=C(O)[C@@H]1CC[C@H](CO)N1C(=O)OCc1ccccc1,100,Likely stable,,95,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,O=C(O)[C@@H]1CC[C@H](CO)N1C(=O)OCc1ccccc1,O=C(O)[C@H]1CC[C@@H](C(=O)O)N1C(=O)OCc1ccccc1,100,Likely stable,,95,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,O=C(O)[C@H]1CC[C@@H](C(=O)O)N1C(=O)OCc1ccccc1,CCOC(=O)[C@H]1CC[C@@H](C(=O)O)N1C(=O)OCc1ccccc1,100,Likely stable,,90,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CCOC(=O)[C@H]1CC[C@@H](C(=O)O)N1C(=O)OCc1ccccc1,CCOC(=O)[C@H]1CC[C@@H](C(=O)OCC)N1C(=O)OCc1ccccc1,100,Likely stable,,90,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CCOC(=O)[C@H]1CC[C@@H](C(=O)OCC)N1C(=O)OCc1ccccc1,O=C(Cl)OCc1ccccc1,100,Likely stable,,95,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,CCOC(=O)[C@H]1CC[C@@H](C(=O)OCC)N1C(=O)OCc1ccccc1,CCOC(=O)[C@@H]1CC[C@H](C(=O)OCC)N1,95,Likely stable,,95,low
CC(=O)NC[C@H]1CC[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N1C(=O)OCc1ccccc1,Nc1cccc(OC(F)(F)F)c1,O=[N+]([O-])c1cccc(OC(F)(F)F)c1,100,Likely stable,,90,low
O=C1C=C(N2CCNCC2)C(C2CCCCC2)CC1,O=C1C=C(N2CCNCC2)C(C2CCCCC2)CC1,O=C1C=C(Br)C(C2CCCCC2)CC1,100,Likely stable,,95,low
O=C1C=C(N2CCNCC2)C(C2CCCCC2)CC1,O=C1C=C(N2CCNCC2)C(C2CCCCC2)CC1,C1CNCCN1,95,Likely stable,,95,low
O=C1C=C(N2CCNCC2)C(C2CCCCC2)CC1,O=C1C=C(Br)C(C2CCCCC2)CC1,O=C1C=CC(C2CCCCC2)CC1,100,Likely stable,,90,low
O=C1C=C(N2CCNCC2)C(C2CCCCC2)CC1,O=C1C=CC(C2CCCCC2)CC1,O=C1CCC(C2CCCCC2)CC1,100,Likely stable,,100,low
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,FC(F)(F)Cn1ncnc1Br,100,Likely stable,,90,low
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,OB(O)c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,,,,90,low
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,OB(O)c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,OB(O)c1cc(CCBr)n[nH]1,,,,70,medium
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,OB(O)c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,Nc1cc(C2CCNCC2)ccc1O,100,Likely stable,,70,medium
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,OB(O)c1cc(CCBr)n[nH]1,BrCCc1cc(Br)[nH]n1,100,Likely stable,,80,low
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,BrCCc1cc(Br)[nH]n1,BrCCc1cc[nH]n1,100,Likely stable,,30,high
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,BrCCc1cc(Br)[nH]n1,O=C1CCC(=O)N1Br,95,Likely stable,,30,high
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,BrCCc1cc[nH]n1,OCCc1cc[nH]n1,100,Likely stable,,30,high
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,BrCCc1cc[nH]n1,O=C1CCC(=O)N1Br,95,Likely stable,,30,high
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,Nc1cc(C2CCNCC2)ccc1O,Nc1cc(-c2ccncc2)ccc1O,100,Likely stable,,60,medium
FC(F)(F)Cn1ncnc1-c1cc2n(n1)-c1cc(C3CCNCC3)ccc1OCC2,Nc1cc(-c2ccncc2)ccc1O,COc1ccc(-c2ccncc2)cc1N,100,Likely stable,,95,low
COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,Cc1cc(Cl)c(OCCO)c(Cl)c1,100,Likely stable,,95,low
COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(F)cc1,100,Likely stable,,95,low
COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,Cc1cc(Cl)c(OCCO)c(Cl)c1,O=C1OCCO1,95,Likely stable,,65,medium
COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,Cc1cc(Cl)c(OCCO)c(Cl)c1,Cc1cc(Cl)c(O)c(Cl)c1,100,Likely stable,,65,medium
COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(F)cc1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,100,Likely stable,,75,medium
COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(F)cc1,COC(=O)[C@H]1CNCC[C@@H]1c1ccc(F)cc1,100,Likely stable,,75,medium
CCOC(=O)/C(N)=N/Nc1cc(Cl)ccc1[N+](=O)[O-],CCOC(=O)/C(N)=N/Nc1cc(Cl)ccc1[N+](=O)[O-],CCOC(=O)/C(N)=N/N,100,Likely stable,,35,high
CCOC(=O)/C(N)=N/Nc1cc(Cl)ccc1[N+](=O)[O-],CCOC(=O)/C(N)=N/Nc1cc(Cl)ccc1[N+](=O)[O-],O=[N+]([O-])c1ccc(Cl)cc1Cl,100,Likely stable,,35,high
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,Oc1ccc2c(c1)CCC2,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,Cc1cc(Cl)c(OCCCl)c(Cl)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,COCCCc1cc(CNC2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(O)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,CC(C)(C)OC(=O)N1CC[C@H](c2ccc(O)cc2)[C@@H](C(=O)O)C1,,,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CNC2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,O=C(O)[C@@H]1C[C@H]1CO,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(CNC2CC2)cc(OC[C@@H]2C[C@H]2C(=O)O)c1,COCCCc1cc(F)cc(CNC2CC2)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,O=C(O)[C@@H]1C[C@H]1CO,O=C[C@@H]1C[C@H]1C(=O)O,100,Likely stable,,100,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,O=C[C@@H]1C[C@H]1C(=O)O,CON(C)C(=O)[C@@H]1C[C@H]1C(=O)O,100,Likely stable,,90,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(F)cc(CNC2CC2)c1,O=C1CC1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(F)cc(CNC2CC2)c1,COCCCc1cc(F)cc(CN)c1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,O=C1CC1,OC1CC1,100,Likely stable,,100,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(F)cc(CN)c1,COCCCc1cc(F)cc(CNC(=O)OC(C)(C)C)c1,100,Likely stable,,75,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(F)cc(CNC(=O)OC(C)(C)C)c1,COCCCc1cc(F)cc(C#N)c1,70,Moderately stable,Contains carbene (highly reactive intermediate),75,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,COCCCc1cc(F)cc(CNC(=O)OC(C)(C)C)c1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,100,Likely stable,,75,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,CC(C)(C)OC(=O)N1CC[C@H](c2ccc(O)cc2)[C@@H](C(=O)O)C1,O=C(O)[C@H]1CNCC[C@@H]1c1ccc(O)cc1,100,Likely stable,,75,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,CC(C)(C)OC(=O)N1CC[C@H](c2ccc(O)cc2)[C@@H](C(=O)O)C1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,100,Likely stable,,75,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,O=C(O)[C@H]1CNCC[C@@H]1c1ccc(O)cc1,OC[C@H]1CNCC[C@@H]1c1ccc(O)cc1,100,Likely stable,,90,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,OC[C@H]1CNCC[C@@H]1c1ccc(O)cc1,O=CC[C@H](CCNC[C@H](O)C=O)c1ccc(O)cc1,,,,40,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,O=CC[C@H](CCNC[C@H](O)C=O)c1ccc(O)cc1,O=CCC(CC=O)c1ccc(O)cc1,,,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,O=CC[C@H](CCNC[C@H](O)C=O)c1ccc(O)cc1,NC[C@H](O)C=O,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,O=CCC(CC=O)c1ccc(O)cc1,OCCC(CCO)c1ccc(O)cc1,,,,100,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,OCCC(CCO)c1ccc(O)cc1,C=Cc1ccc(O)cc1,100,Likely stable,,60,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,OCCC(CCO)c1ccc(O)cc1,C1CO1,80,Likely stable,Three-membered heterocycle (potentially unstable),60,medium
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,C=Cc1ccc(O)cc1,C=Cc1ccc(OC)cc1,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,C=C(C)C,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CC(C)(C)OC(=O)OC(=O)O,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,CC(C)(C)OC(=O)OC(=O)O,C=C(C)C,100,Likely stable,,95,low
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)Oc2ccc3c(c2)CCC3)c1,CC(C)(C)OC(=O)OC(=O)O,O=C(O)OC(=O)O,100,Likely stable,,95,low
